date,VOO,KMLM
2013-03-28,518.8054439435,909.0475371649
2013-04-01,517.3569234641,904.5351775096
2013-04-02,519.8917044545,903.5281314368
2013-04-03,514.6776470763,902.8320761409
2013-04-04,516.7053264383,909.4999287854
2013-04-05,514.6776470763,912.1316716224
2013-04-08,517.8639558400,911.9665685925
2013-04-09,519.7467935420,909.2521840935
2013-04-10,526.1197573320,910.2610932369
2013-04-11,527.8577880002,910.9257328934
2013-04-12,526.6989162146,914.8348307954
2013-04-15,514.6776470763,922.3218133389
2013-04-16,521.9192799378,918.2271179290
2013-04-17,514.2431567224,925.6444462865
2013-04-18,510.0427832070,929.3847386691
2013-04-19,515.4741550147,930.6158478925
2013-04-22,517.7915176968,928.7695379305
2013-04-23,523.2952930215,929.2830241352
2013-04-24,523.4403078128,927.5716290457
2013-04-25,525.7576704950,917.6775081988
2013-04-26,524.5990410933,920.9423400581
2013-04-29,528.0025950339,916.1050010625
2013-04-30,529.6680836802,914.9967711153
2013-05-01,524.8887590397,921.8727797553
2013-05-02,529.5957840421,911.7733116496
2013-05-03,534.5924231120,904.0143409452
2013-05-06,536.2581195158,904.1854768563
2013-05-07,539.0100418044,898.8040402739
2013-05-08,541.8345407412,900.5191060835
2013-05-09,540.2414209856,896.6108669578
2013-05-10,542.1240855563,893.4140788658
2013-05-13,542.0516474131,890.6001092856
2013-05-14,547.7729449248,892.6893302786
2013-05-15,550.8867462928,895.8086182422
2013-05-16,548.3521730600,897.7786509233
2013-05-17,553.5663343170,899.4954048211
2013-05-20,553.5663343170,894.2815731350
2013-05-21,554.2905772435,897.2947124768
2013-05-22,550.5972361040,898.0078306530
2013-05-23,548.6418563801,895.3683695525
2013-05-24,547.9176134535,894.5565249712
2013-05-28,551.8281997700,891.1800527914
2013-05-29,547.6277916283,885.0054630661
2013-05-30,550.0179040900,883.5551821793
2013-05-31,541.9791746437,882.4845684189
2013-06-03,544.8035350754,877.1886817526
2013-06-04,543.1381503080,878.8920215422
2013-06-05,534.8099106728,879.5596583472
2013-06-06,539.0100418044,868.8806743701
2013-06-07,546.5417042486,874.1982054267
2013-06-10,546.3245629505,876.5681474609
2013-06-11,540.7481763514,871.3255382995
2013-06-12,536.5479759673,871.7004559488
2013-06-13,544.2968489622,869.7323221165
2013-06-14,540.9655254071,864.5092935362
2013-06-17,545.3106020775,867.0924247628
2013-06-18,549.5108717142,869.9932591320
2013-06-19,542.1965583257,875.8148341632
2013-06-20,528.4369122565,889.3631938763
2013-06-21,530.1027817917,890.3580816848
2013-06-24,523.3991718118,895.4952568859
2013-06-25,528.6396836554,894.8089095006
2013-06-26,533.5891271282,895.2120051153
2013-06-27,537.1554591334,894.2441021655
2013-06-28,533.8074457194,902.3126520626
2013-07-01,537.8105880381,901.4676376091
2013-07-02,537.0100634531,904.0292230608
2013-07-03,537.5195889200,903.8852216353
2013-07-05,543.4879448215,919.0673801995
2013-07-08,546.3265366475,912.7629812570
2013-07-09,550.4752131515,906.2596581895
2013-07-10,550.6209897207,908.3547253556
2013-07-11,558.4090596459,895.9339211137
2013-07-12,558.5543860736,898.8826045272
2013-07-15,560.5925918197,900.0341846894
2013-07-16,558.4818094254,893.3678161875
2013-07-17,559.8645400042,896.4892508414
2013-07-18,563.0672962430,894.9347329094
2013-07-19,564.0862779242,892.8062118505
2013-07-22,565.1050172215,887.9002126408
2013-07-23,563.9404667287,887.3919288026
2013-07-24,561.8298228395,898.6729512604
2013-07-25,562.8486660155,894.3979060081
2013-07-26,563.5764408210,891.6848993195
2013-07-29,561.9026418715,891.4744122308
2013-07-30,561.9752531460,895.8030668130
2013-07-31,562.1211682202,894.4914522953
2013-08-01,568.9628677387,910.7296993841
2013-08-02,569.8362113557,906.0897475555
2013-08-05,569.4722893268,907.8403748626
2013-08-06,566.0513876281,905.2788714902
2013-08-07,564.0862779242,901.3402661180
2013-08-08,566.0513876281,892.0482126147
2013-08-09,564.4500960744,893.0069572548
2013-08-12,563.7223212689,890.4885231836
2013-08-13,565.9056803115,904.4300309772
2013-08-14,562.7033395878,900.5466328260
2013-08-15,554.4782862178,896.9624664598
2013-08-16,552.8770639165,900.7564719990
2013-08-19,549.3834124384,900.4548926850
2013-08-20,551.5671523698,899.7595493447
2013-08-21,548.7286297963,903.5043874591
2013-08-22,553.5322620737,910.5332809338
2013-08-23,555.3519068449,907.1862614044
2013-08-26,553.6052542371,897.8679120479
2013-08-27,544.5069611289,895.6774003471
2013-08-28,546.3265366475,902.6402005160
2013-08-29,547.1998110120,899.9140954090
2013-08-30,544.7979602470,900.3113776221
2013-09-03,548.0006472333,902.8159782690
2013-09-04,552.5860301721,903.8332364540
2013-09-05,552.4403574818,914.7990497182
2013-09-06,553.3868663935,905.9027996972
2013-09-09,558.8456275756,903.1715650828
2013-09-10,563.0672962430,904.3075170993
2013-09-11,564.8139488508,901.0412661395
2013-09-12,563.4311143932,904.3004242022
2013-09-13,564.5958726435,904.7518186440
2013-09-16,568.0167050897,896.7642646129
2013-09-17,570.3454598125,895.2441307058
2013-09-18,577.1876094724,892.7510488261
2013-09-19,576.2411698132,884.9815460103
2013-09-20,571.7286059064,889.0777184473
2013-09-23,569.6292155528,882.7664359651
2013-09-24,568.3858210581,881.1825905561
2013-09-25,566.5567579433,876.1579750843
2013-09-26,568.8244319374,875.5268890383
2013-09-27,566.4105312327,873.1738892207
2013-09-30,563.2650814599,872.7493372264
2013-10-01,567.5807950589,873.2147160223
2013-10-02,566.8494537484,872.0639174679
2013-10-03,561.8020872024,872.7958586701
2013-10-04,565.8984087962,872.1611763667
2013-10-07,561.0706073868,866.1629829459
2013-10-08,554.5598656945,866.8137097044
2013-10-09,554.5598656945,865.9048968592
2013-10-10,567.0688803799,870.2711371616
2013-10-11,570.4337567843,867.8309277017
2013-10-14,572.9207535311,867.6190018696
2013-10-15,568.6782744793,869.1006596110
2013-10-16,576.4322029087,868.6378907174
2013-10-17,580.3822631656,865.2540235805
2013-10-18,584.2592620065,860.5809736365
2013-10-21,584.5519231853,864.5861909477
2013-10-22,587.6975114632,861.5152682563
2013-10-23,584.9913304686,862.5103109031
2013-10-24,586.8927971003,864.2398622618
2013-10-25,589.5993936100,862.6438501701
2013-10-28,590.3309773044,865.4198250365
2013-10-29,593.9518456746,864.9504049108
2013-10-30,590.6232922206,862.2981047585
2013-10-31,588.4292336626,863.7912836723
2013-11-01,590.1115160466,866.2601570594
2013-11-04,592.7814779696,868.1809538661
2013-11-05,590.9890840678,871.7170919965
2013-11-06,593.7325229218,871.0848707703
2013-11-07,586.1248558293,869.7948854096
2013-11-08,594.1715146900,875.8485646603
2013-11-11,594.0614031722,875.9442287747
2013-11-12,593.0010084799,879.0336795477
2013-11-13,597.5729218023,879.8544517348
2013-11-14,600.9014060038,876.5767714032
2013-11-15,603.4980987532,874.6393145964
2013-11-18,601.2670593459,876.4133616728
2013-11-19,600.0968993985,877.4526611153
2013-11-20,598.1946709890,875.2669532102
2013-11-21,602.8764880716,878.3096621580
2013-11-22,605.9486686709,879.9949642375
2013-11-25,605.5828768237,878.9710181402
2013-11-26,605.2904926550,880.0763983611
2013-11-27,606.9364174624,884.6766185811
2013-11-29,606.0585724311,885.9486336789
2013-12-02,605.1074582264,889.5057959444
2013-12-03,602.7668613215,885.4902050683
2013-12-04,602.0717737087,886.6694157999
2013-12-05,599.7677421380,886.2748019167
2013-12-06,606.5704871101,888.4226533099
2013-12-09,607.9604545780,888.6704493140
2013-12-10,605.8756072550,883.4373527364
2013-12-11,598.9993160993,884.7652250754
2013-12-12,597.0243032840,890.5603896029
2013-12-13,596.8414766129,889.4873834153
2013-12-16,600.6453101592,891.4037729927
2013-12-17,598.5238975020,893.0864750915
2013-12-18,608.9479956119,897.9777083394
2013-12-19,608.3995155987,899.5560818931
2013-12-20,611.4716269455,896.7010531035
2013-12-23,617.9454916672,898.1011871255
2013-12-24,616.5260226229,899.5475238949
2013-12-26,619.3944622880,900.6131044584
2013-12-27,619.4313046324,906.8923778046
2013-12-30,619.1736852322,905.5084337557
2013-12-31,622.0421248973,902.9870501401
2014-01-02,616.4528919545,894.7958918586
2014-01-03,615.9009493149,889.0771678443
2014-01-06,614.3562024494,886.5195748156
2014-01-07,618.1808810063,887.9955563552
2014-01-08,618.4383619014,893.1756194611
2014-01-09,618.8059543143,892.6613341104
2014-01-10,620.2402433993,882.9051836118
2014-01-13,612.3704554924,879.1580137027
2014-01-14,618.7324773832,888.3445255102
2014-01-15,622.2261981139,892.6882254647
2014-01-16,621.2701669797,889.1584338005
2014-01-17,618.5856620261,889.6055878776
2014-01-21,620.5347051438,889.5643199122
2014-01-22,620.9020897991,896.5975288156
2014-01-23,615.9009493149,893.7815424289
2014-01-24,602.6620822482,895.3537119274
2014-01-27,599.7202349046,894.9772742570
2014-01-28,603.4343171759,896.6970333208
2014-01-29,597.1457029637,900.8341609399
2014-01-30,603.8388904382,891.5452280548
2014-01-31,600.0879658225,885.7605590588
2014-02-03,586.9594180312,879.3323420889
2014-02-04,590.9307734401,878.4315093794
2014-02-05,589.9378999616,874.1065849471
2014-02-06,597.8443917078,876.2183670333
2014-02-07,605.5673642577,873.7992262058
2014-02-10,606.5233261393,871.8319809148
2014-02-11,613.2164443613,873.4668047053
2014-02-12,613.7679714857,871.7758089860
2014-02-13,616.7836420231,880.1220943012
2014-02-14,620.0563779404,877.6007815404
2014-02-18,620.9754974777,878.2960241607
2014-02-19,616.7099573344,885.2402318072
2014-02-20,620.2037473177,886.4085173686
2014-02-21,619.9093548257,887.6656672878
2014-02-24,622.8512021694,878.1492291314
2014-02-25,622.6307713762,880.4070795592
2014-02-26,622.6307713762,883.9623687323
2014-02-27,626.0875112575,885.4698625223
2014-02-28,627.4848887457,889.8567491343
2014-03-03,623.1822985006,882.7597145797
2014-03-04,632.0817329778,879.8416666008
2014-03-05,632.1920522532,873.8279478591
2014-03-06,634.2145723019,873.4971252520
2014-03-07,634.0675491873,880.7586910875
2014-03-10,634.1780069677,881.8518916974
2014-03-11,630.6844939946,880.2667582743
2014-03-12,631.1256325911,874.1402303582
2014-03-13,624.1385373923,872.7717994035
2014-03-14,622.3365173893,874.4128430838
2014-03-17,627.9263736049,872.6789911288
2014-03-18,632.3761947223,873.3420496307
2014-03-19,628.9193163359,869.4113509336
2014-03-20,632.4860984825,869.7801993223
2014-03-21,630.3899629976,867.5784768273
2014-03-24,627.7267185698,866.9367279844
2014-03-25,630.7929434518,867.5238807415
2014-03-26,626.1379963496,868.1184873845
2014-03-27,624.8819632688,869.1443224089
2014-03-28,627.6526876185,868.4740323068
2014-03-31,633.0093013234,866.5402037272
2014-04-01,637.2578053450,862.9044738009
2014-04-02,639.4371823673,859.9186149636
2014-04-03,638.4400844846,863.4570606357
2014-04-04,630.7558933499,861.4468847467
2014-04-07,623.9583423173,863.5694042929
2014-04-08,626.5444394301,866.5524034822
2014-04-09,633.3048018558,869.4816015226
2014-04-10,619.7840770045,871.6915027872
2014-04-11,614.2055782033,872.6323013172
2014-04-14,619.1558873328,873.7939383524
2014-04-15,623.4413722038,880.0604819858
2014-04-16,630.0171073927,879.0022236203
2014-04-17,630.7558933499,880.1205191597
2014-04-21,633.0831937696,877.2940874512
2014-04-22,635.8537103617,876.1179487316
2014-04-23,634.3391575979,874.9460825469
2014-04-24,635.7431140762,875.9816321966
2014-04-25,630.6450200543,877.7253246519
2014-04-28,632.5660851511,879.1434212199
2014-04-29,635.5952599312,881.2487174353
2014-04-30,637.5902867268,882.0422267563
2014-05-01,637.6273368287,877.9444285672
2014-05-02,636.5927733290,877.8045819193
2014-05-05,637.9225603509,877.2294352941
2014-05-06,632.3812501567,882.1227244339
2014-05-07,636.1125070548,883.0790490866
2014-05-08,635.3368095007,880.1211870189
2014-05-09,636.4446421739,874.6663857436
2014-05-12,642.4665649049,868.2640354893
2014-05-13,643.0574967172,869.9025041434
2014-05-14,639.9545679959,871.0082067688
2014-05-15,634.1916497155,872.6415858027
2014-05-16,636.6665965227,871.2058614201
2014-05-19,638.8460427975,871.1648542244
2014-05-20,634.6349351404,870.5223320919
2014-05-21,640.1392644852,871.3997180732
2014-05-22,641.8757715978,868.0482445124
2014-05-23,644.5354841468,868.4668242581
2014-05-27,648.3404949860,869.1193227877
2014-05-28,647.6754629699,874.0814144526
2014-05-29,651.3698082711,874.3206589727
2014-05-30,652.2194675239,873.7455840041
2014-06-02,653.1060383736,870.2610295778
2014-06-03,652.6998723032,867.7033295152
2014-06-04,653.8817359277,867.2620826446
2014-06-05,658.3148671861,872.8002505659
2014-06-06,661.4551922719,874.1404999472
2014-06-09,662.1199472778,873.6460028314
2014-06-10,662.2678014228,869.4759719226
2014-06-11,660.1253359974,870.0306628546
2014-06-12,655.2118692123,880.5215729132
2014-06-13,657.2804421914,879.4130692680
2014-06-16,657.8347394169,881.0326762115
2014-06-17,659.5709695194,877.3553772620
2014-06-18,664.4844363045,878.3168579800
2014-06-19,665.2969069504,877.8648787606
2014-06-20,666.6269709824,872.7828022434
2014-06-23,666.3261380055,873.5894938662
2014-06-24,662.3928714864,877.3321121305
2014-06-25,665.2130421403,881.7034637004
2014-06-26,664.8791064554,881.5797379747
2014-06-27,666.0295294327,879.4513111217
2014-06-30,665.8442096706,880.8975913676
2014-07-01,670.5195862682,882.7046914609
2014-07-02,671.0022071283,874.2625068174
2014-07-03,674.3790295936,871.9966056999
2014-07-07,672.1892646923,875.0608596208
2014-07-08,667.8476852745,876.1831992961
2014-07-09,670.6312905941,877.4434105039
2014-07-10,668.0706784112,878.3673154234
2014-07-11,668.9611274024,881.0001007381
2014-07-14,672.2639881689,878.0531928038
2014-07-15,671.1134959391,875.0830463962
2014-07-16,673.6741773746,875.0039307382
2014-07-17,665.7699017093,878.0231348308
2014-07-18,672.7834513733,880.4759409128
2014-07-21,671.3359350556,881.8307271555
2014-07-22,674.3417717341,881.3906929344
2014-07-23,675.9376269645,882.8483717848
2014-07-24,675.9376269645,879.5126647720
2014-07-25,672.7091434119,880.0583738798
2014-07-28,673.0058904898,878.5138704282
2014-07-29,670.1486004815,883.7413854107
2014-07-30,670.1486004815,877.6283228147
2014-07-31,656.6780837123,874.6882564283
2014-08-01,655.0823669869,877.5536386389
2014-08-04,659.6841281484,876.0834966580
2014-08-05,653.0043064116,874.8006777552
2014-08-06,653.4125500578,873.3773980627
2014-08-07,649.8872501748,875.6529860448
2014-08-08,657.4204015483,879.1678914844
2014-08-11,659.2760922597,878.3483576029
2014-08-12,658.4964473117,880.0415709675
2014-08-13,663.1348430599,880.3751063015
2014-08-14,666.0295294327,881.5198582448
2014-08-15,665.8442096706,881.0975641838
2014-08-18,671.3731929151,882.3175690456
2014-08-19,674.9355428999,884.1546912335
2014-08-20,676.7911643588,884.8760996228
2014-08-21,678.7207475165,883.4651851468
2014-08-22,677.6446325006,884.7381074267
2014-08-25,681.1700016361,891.8939537779
2014-08-26,681.7264456899,892.6186902387
2014-08-27,681.6154338893,894.6078219488
2014-08-28,681.0956244222,895.3996806635
2014-08-29,682.7656491089,898.3640292034
2014-09-02,682.5801908418,895.5546876348
2014-09-03,682.2832360064,895.9937479280
2014-09-04,681.1700016361,904.4269926388
2014-09-05,684.4355352906,904.5166817987
2014-09-08,682.6912026425,908.9717735306
2014-09-09,678.2753845158,911.7076727366
2014-09-10,680.9471470045,914.2076339468
2014-09-11,681.5782452823,915.4430203153
2014-09-12,677.5335514474,916.1047266630
2014-09-15,677.0877729316,916.3739436693
2014-09-16,682.1348970937,914.3098979813
2014-09-17,683.0994462887,915.9835822773
2014-09-18,686.6621425362,916.6187182719
2014-09-19,685.9939249040,925.6224713740
2014-09-22,680.6846799275,929.7799773173
2014-09-23,676.8442117945,931.7077803317
2014-09-24,682.2880144308,929.6507736230
2014-09-25,671.3261704493,935.0411371096
2014-09-26,676.7325074685,938.7563298525
2014-09-29,675.3898394766,936.6306171295
2014-09-30,673.3394799120,947.9760243602
2014-10-01,664.5027189716,953.9707971072
2014-10-02,664.4655996172,951.7229927289
2014-10-03,671.8854538567,962.8927291403
2014-10-06,671.0646729076,947.9258562490
2014-10-07,660.7740244171,947.6360160836
2014-10-08,672.3328251806,950.2460692313
2014-10-09,658.7605071968,955.2370457059
2014-10-10,651.3779108168,963.3948049146
2014-10-13,640.6771488618,957.9210731785
2014-10-14,641.7212692102,964.3620321882
2014-10-15,636.9488005699,973.1119350584
2014-10-16,636.5386871055,961.7492000688
2014-10-17,644.4058434164,960.0586873046
2014-10-20,650.7444579530,963.1324963023
2014-10-21,663.3840136517,958.0406848154
2014-10-22,658.8725577854,964.5823600777
2014-10-23,666.4417204729,959.0209006674
2014-10-24,671.4377362702,961.2223599874
2014-10-27,670.5803207343,957.2033190734
2014-10-28,678.2983071022,950.0781817175
2014-10-29,677.5156150430,943.2638548446
2014-10-30,681.8032467423,952.2442697556
2014-10-31,689.5213716153,960.3341659919
2014-11-03,689.9313465746,967.3024168700
2014-11-04,687.4705965355,975.0383447286
2014-11-05,691.9821216544,978.3686507409
2014-11-06,694.7782616814,977.1974450995
2014-11-07,695.3751492110,972.0875958021
2014-11-10,697.4631821502,979.6639935068
2014-11-11,698.1344468936,968.8314806879
2014-11-12,697.5748864761,970.0225217673
2014-11-13,698.2088933601,980.4374900023
2014-11-14,698.4699753866,976.2199577088
2014-11-17,698.8426924865,980.2505213987
2014-11-18,702.8697961795,982.6733975876
2014-11-19,701.6017131591,986.7917594057
2014-11-20,702.8697961795,981.5938885921
2014-11-21,706.8216223758,983.8951873491
2014-11-24,708.6487810462,989.3540011914
2014-11-25,708.4251646367,992.2569190127
2014-11-26,710.0656184945,990.8203418669
2014-11-28,708.5370074677,1024.8320294549
2014-12-01,703.6896075932,1006.0718826228
2014-12-02,708.1267554982,1020.8323822136
2014-12-03,710.8484490588,1024.1494238449
2014-12-04,710.1402727185,1021.9672861402
2014-12-05,711.4078709713,1026.6164826674
2014-12-08,706.5607481069,1033.0688707482
2014-12-09,706.0016032045,1028.3496788897
2014-12-10,694.9279163921,1037.4043492398
2014-12-11,698.1716355006,1040.8453706517
2014-12-12,686.8367281566,1047.0052580542
2014-12-15,682.0641210112,1051.8582203848
2014-12-16,676.8068154299,1057.7271315397
2014-12-17,690.4536491327,1057.8905277405
2014-12-18,703.0186198599,1056.5261295970
2014-12-19,706.2624774735,1058.9963214649
2014-12-22,709.3942844985,1070.3040848483
